date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:48:12	112105/112105	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Feb%202024%2010:48:11%20GMT	https://wpdemo.wensolutions.com/travel-joy-pro/2023/08/08/do-i-need-travel-insurance-during-my-international-visits/	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/2023/08/08/do-i-need-travel-insurance-during-my-international-visits/index.html	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:12	111898/111898	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Feb%202024%2010:48:11%20GMT	https://wpdemo.wensolutions.com/travel-joy-pro/2023/08/08/what-documents-do-i-need-for-international-travel-passport-visa/	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/2023/08/08/what-documents-do-i-need-for-international-travel-passport-visa/index.html	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:12	7337/7337	---M--	200	added ('OK')	image/png	etag:%221ca9-64781f97-8533f4ef4c8bf7fb;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/amazon_PNG6.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/amazon_PNG6.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:13	2938/2938	---M--	200	added ('OK')	image/png	etag:%22b7a-64781f97-d16e844cd2a08beb;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/black-2.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/black-2.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:13	1469522/1469522	---M--	200	added ('OK')	image/jpeg	etag:%22166c52-64781f95-874f161db4bccff2;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/asia-asian-attractive-business-businesswoman-casual-1622682-pxhere.com_.jpg	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/asia-asian-attractive-business-businesswoman-casual-1622682-pxhere.com_.jpg	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:13	7076/7076	---M--	200	added ('OK')	image/png	etag:%221ba4-64781f97-5dba5ad15a084139;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/Flipkart_logo.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/Flipkart_logo.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:13	12091/12091	---M--	200	added ('OK')	image/png	etag:%222f3b-64781f97-3d6fd285571b63ea;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/TA_brand_logo.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/TA_brand_logo.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:14	3285/3285	---M--	200	added ('OK')	image/png	etag:%22cd5-64781f97-ef92798e37175acf;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/dim-3.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2021/03/dim-3.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:14	1628/1628	---M--	200	added ('OK')	image/png	etag:%2265c-64d0aecc-bfc876c2003827bb;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/27c8d1832de6a3123b6ee45b59ae2f81b0d9d0d0.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/27c8d1832de6a3123b6ee45b59ae2f81b0d9d0d0.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:14	2344/2344	---M--	200	added ('OK')	image/png	etag:%22928-64d0aec9-2141376ac1744bef;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/a4b50503eda6c15773d6e61c238230eb42fb050d.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/a4b50503eda6c15773d6e61c238230eb42fb050d.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:15	1591/1591	---M--	200	added ('OK')	image/png	etag:%22637-64d0aeca-d26a41cd88f65d82;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/f80e129541f2a952d470df2447373390f3dd4e44.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/f80e129541f2a952d470df2447373390f3dd4e44.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:15	2146/2146	---M--	200	added ('OK')	image/png	etag:%22862-64d0aecb-ef25e0f473ccfcae;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/1c9191b6a3651bf030e41e99a153b64f449845ed.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/1c9191b6a3651bf030e41e99a153b64f449845ed.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:16	3221/3221	---M--	200	added ('OK')	image/png	etag:%22c95-64d0afad-cff2cb19e92cea77;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/6bc5ec89d870111592a378bbe7a2086f0b01abc4.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/6bc5ec89d870111592a378bbe7a2086f0b01abc4.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:16	1154/1154	---M--	200	added ('OK')	image/png	etag:%22482-64d0afae-fe9a7b0f7c1f63;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/83ef7122074473a6566094e957ff834badb58ce6.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/83ef7122074473a6566094e957ff834badb58ce6.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:16	9936/9936	---M--	200	added ('OK')	image/png	etag:%2226d0-64d0b016-5c251b6b87d64293;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/post-image-550x370-1.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/post-image-550x370-1.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:17	7262/7262	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Feb%202024%2010:48:17%20GMT	https://wpdemo.wensolutions.com/travel-joy-pro/wp-login.php	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-login.html	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:18	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Feb%202024%2010:48:18%20GMT	http://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/YES-300x48.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/YES-300x48.67.delayed	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:19	10118/10118	---M--	200	added ('OK')	image/png	etag:%222786-64d0a606-92c511be9f2cee4f;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/YES-300x48.png	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/uploads/sites/6/2023/08/YES-300x48.png	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:19	239/239	---M--	200	added ('OK')	text/html	etag:%22ef-65c35bfd-46e90aaba6e38d78;;;%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/authorize-net-checkout-core/templates/iframe.html	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/authorize-net-checkout-core/templates/iframe.html	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:19	71085/71085	---M-Z	200	added ('OK')	application/x-javascript	etag:%22115ad-64d34f12-ac3eb26ab172729d;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.19	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/vendor/lodash.minf492.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:20	57925/57925	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e245-64772350-f62fd7832a8690f3;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/vendor/moment.min.js?ver=2.29.4	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/vendor/moment.min1bc8.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:20	9629/9629	---M-Z	200	added ('OK')	application/x-javascript	etag:%22259d-654fb289-3bb4c71feb5eb52e;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/url.min.js?ver=b4979979018b684be209	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/url.min7dc0.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:20	5392/5392	---M-Z	200	added ('OK')	application/x-javascript	etag:%221510-64d34f12-5a8909a86b9de1c3;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/api-fetch.min.js?ver=0fa4dabf8bf2c7adf21a	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/api-fetch.min471f.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:21	1/1	---M-Z	400	error ('Bad%20Request')	text/html	date:Fri,%2023%20Feb%202024%2010:48:21%20GMT	https://wpdemo.wensolutions.com/travel-joy-pro/wp-admin/admin-ajax.php?action=rest-nonce	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-admin/admin-ajaxf809.php	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:22	2448/2448	---M-Z	200	added ('OK')	application/x-javascript	etag:%22990-64d34f12-e290a6d282433cdf;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/a11y.min.js?ver=7032343a947cfccf5608	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/a11y.min866e.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:22	783709/783709	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bf55d-654fb289-a3fcc78d688d37a0;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/date.min.js?ver=936c461ad5dce9c2c8ea	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/date.mincd70.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:23	837/837	---M-Z	200	added ('OK')	application/x-javascript	etag:%22345-64772350-1bce6c9c5bd71330;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/html-entities.min.js?ver=36a4a255da7dd2e1bf8e	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/html-entities.min68f0.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:23	2523/2523	---M-Z	200	added ('OK')	application/x-javascript	etag:%229db-654fb289-415c7e763d4077e9;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/primitives.min.js?ver=6984e6eb5d6157c4fe44	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/primitives.minfde7.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:23	31130/31130	---M-Z	200	added ('OK')	application/x-javascript	etag:%22799a-654fb289-cf752c447d8ef451;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/rich-text.min.js?ver=6222504ebedf0627981b	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/rich-text.min8a9b.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:24	352/352	---M-Z	200	added ('OK')	application/x-javascript	etag:%22160-654fb289-9ab3bf474412b85f;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/warning.min.js?ver=122829a085511691f14d	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/warning.minb0b0.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:24	809824/809824	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c5b60-65b97bcb-605f02668e3c6f2c;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/components.min.js?ver=387d6480ace3103ccd8b	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/dist/components.min051d.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:25	77513/77513	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212ec9-65c35bb2-c3be21a87d18f8c5;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/js/lib/datepicker/datepicker.js?ver=8.1.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/js/lib/datepicker/datepickerafbb.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:25	1459866/1459866	---M-Z	200	added ('OK')	application/x-javascript	etag:%2216469a-65c35bb2-f328586e3fb2f852;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/build/frontend-booking-widget.js?ver=999d88646249eeefdbbd	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/build/frontend-booking-widget13a7.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:25	21438/21438	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253be-64772350-9cb891f4966116ab;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/jquery/ui/core.min3f14.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:26	3402/3402	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d4a-64772350-81a11e4bf2a8f9dd;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.2	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/jquery/ui/mouse.min3f14.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:26	10728/10728	---M-Z	200	added ('OK')	application/x-javascript	etag:%2229e8-64772350-d6f12950bfea2cad;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/jquery/ui/slider.min.js?ver=1.13.2	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/jquery/ui/slider.min3f14.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:26	18833/18833	---M-Z	200	added ('OK')	application/x-javascript	etag:%224991-64772350-2de7430bc9103cdf;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/underscore.mind584.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:27	1426/1426	---M-Z	200	added ('OK')	application/x-javascript	etag:%22592-64772350-8b676132b2192c5f;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/wp-util.min.js?ver=6.4.3	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/wp-util.min84fc.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:27	962/962	---M-Z	200	added ('OK')	application/x-javascript	etag:%223c2-65c35bb2-b73668d2163888c;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/js/lib/datepicker/i18n/datepicker.en.js?ver=8.1.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/js/lib/datepicker/i18n/datepicker.enafbb.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:28	4341/4341	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210f5-65c35bb2-1de4004726b991e0;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/js/wp-travel-widgets.min.js?ver=8.1.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/js/wp-travel-widgets.minafbb.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:28	11117/11117	---M-Z	200	added ('OK')	application/x-javascript	etag:%222b6d-65c2fa85-1a04487952c1387;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.8.7	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/contact-form-7/includes/swv/js/index38d6.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:28	13182/13182	---M-Z	200	added ('OK')	application/x-javascript	etag:%22337e-65c2fa85-2d02206fb9230254;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.8.7	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/contact-form-7/includes/js/index38d6.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:29	2981/2981	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ba5-64772350-aa744395eed357d7;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/comment-reply.min.js?ver=6.4.3	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-includes/js/comment-reply.min84fc.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:29	4343/4343	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210f7-659cef79-7c87bc93b5a48098;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/themes/travel-joy-pro/js/purecounter.min.js?ver=1.0.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/themes/travel-joy-pro/js/purecounter.min8a54.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:30	53179/53179	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cfbb-65c35bb2-649a142ba6032eb2;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/js/lib/slick/slick.min.js?ver=8.1.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/js/lib/slick/slick.minafbb.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:30	1597/1597	---M-Z	200	added ('OK')	application/x-javascript	etag:%2263d-659cef79-6d961d39065615c3;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/themes/travel-joy-pro/js/custom.min.js?ver=1.0.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/themes/travel-joy-pro/js/custom.min8a54.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:30	1014/1014	---M-Z	200	added ('OK')	application/x-javascript	etag:%223f6-65c35bfd-1ff8eb7f192c34de;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/downloads-core/assets/download-frontend.js?ver=1.0.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/downloads-core/assets/download-frontend8a54.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:31	1959/1959	---M-Z	200	added ('OK')	application/x-javascript	etag:%227a7-65c35bfe-82744c95cad3464a;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/multiple-currency-core/assets/scripts.js?ver=1.0.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/multiple-currency-core/assets/scripts8a54.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:31	1376/1376	---M-Z	200	added ('OK')	application/x-javascript	etag:%22560-65c35bff-ceda548d089271c9;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/trip-weather-forecast-core/assets/frontend-scripts.js?ver=1.0.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/trip-weather-forecast-core/assets/frontend-scripts8a54.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:32	4357/4357	---M-Z	200	added ('OK')	application/x-javascript	etag:%221105-65c35bb2-762108ce1cc73606;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/js/collapse.min.js?ver=8.1.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/js/collapse.minafbb.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:32	882/882	---M-Z	200	added ('OK')	application/x-javascript	etag:%22372-65c35bff-7c05c2f393559524;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/utilities-core/assets/js/wp-travel-utilities-front-end.min.js?ver=7.1.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/utilities-core/assets/js/wp-travel-utilities-front-end.min9d27.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:32	717/717	---M-Z	200	added ('OK')	application/x-javascript	etag:%222cd-65c35bff-542bcc51483a14bc;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/wishlists-core//assets/js/dist/wishlists.min.js?ver=7.1.0	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel-pro/inc/modules/wishlists-core/assets/js/dist/wishlists.min9d27.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:33	274641/274641	---M-Z	200	added ('OK')	application/x-javascript	etag:%22430d1-64d22c5f-64214456674e521d;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/notificationx/assets/public/js/frontend.js?ver=2.7.4	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/notificationx/assets/public/js/frontendae29.js	(from https://wpdemo.wensolutions.com/travel-joy-pro/)
10:48:33	124904/124904	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221e7e8-65c35bb2-b29303f1c4a22821;gz%22	https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/css/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/WireShark/OneDrive/Desktop/C%20Play%20Ground/WP%20Travell%20pro/wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/css/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://wpdemo.wensolutions.com/travel-joy-pro/wp-content/plugins/wp-travel/app/assets/css/lib/font-awesome/css/fontawesome-all.min.css?ver=2.2)
